Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
114	4487.0464	99.5467	4595.952	4318.256	1000.0	386.34024	37.350216	411.0186	146.62193	575000	-0.14516523	9701.042	-0.013920441	-3783.1733	17.685678	2.149439	1357.3662099838257
115	4476.8467	79.65854	4557.662	4349.222	1000.0	392.0761	34.92535	412.1712	66.11815	580000	-0.042001497	8644.037	-0.020545144	-3260.1123	17.721838	2.2034755	1369.1595211029053
116	4525.8877	79.472115	4671.6255	4433.0566	1000.0	390.11835	37.375164	413.02768	52.96363	585000	-0.020804761	9049.889	-0.014056543	-3435.0068	17.649744	2.1143997	1380.3984713554382
117	4517.2354	77.46802	4609.068	4387.097	1000.0	394.0313	36.496906	414.51874	112.59512	590000	-0.005567932	9483.273	-0.012323035	-3126.7095	17.582966	2.0995398	1391.8691964149475
118	4453.2393	58.047718	4537.542	4382.1147	1000.0	394.94455	33.780876	415.62442	149.8703	595000	0.08165396	8427.132	-0.014397413	-3119.522	17.629105	2.1256871	1403.3308672904968
119	4510.638	59.812836	4623.5317	4449.3022	1000.0	383.3399	46.523136	416.25018	-188.07301	600000	0.0062779663	10583.383	-0.014835162	-4282.06	17.7062	2.0813866	1414.6927506923676
120	4441.033	82.926476	4586.443	4348.1284	1000.0	400.1847	30.038578	416.675	-24.63591	605000	-0.11620136	8081.679	-0.014011793	-2656.0913	17.75419	2.1883016	1427.3236212730408
121	4527.4824	44.84038	4586.9595	4473.9546	1000.0	387.9268	38.459633	416.81662	-92.67942	610000	-0.022384351	8742.394	-0.016830983	-3781.58	17.71713	2.1760306	1439.254697561264
122	4490.161	61.391766	4610.048	4439.126	1000.0	398.50165	33.514217	418.2717	-50.42855	615000	0.03153917	9565.805	-0.016143251	-3259.207	17.664902	2.121924	1450.8767619132996
123	4458.634	45.274315	4541.916	4414.735	1000.0	390.4714	38.993195	418.61017	22.086128	620000	-0.02976488	8793.978	-0.017291695	-3357.4043	17.82325	2.2954216	1462.6094453334808
124	4475.543	56.088516	4540.6753	4378.356	1000.0	394.405	37.51009	419.3332	31.57051	625000	-0.012791065	8693.892	-0.013739935	-2955.3442	17.767677	2.2158399	1474.2820975780487
125	4450.5835	49.363697	4508.297	4379.868	1000.0	392.39822	39.922386	420.23056	88.80384	630000	-0.05021157	8594.065	-0.01603233	-3460.2837	17.771547	2.2606356	1485.9785192012787
126	4463.337	31.955795	4509.363	4418.4614	1000.0	389.08585	41.677483	420.93112	94.70673	635000	0.02679535	8724.047	-0.015010761	-3435.689	17.796516	2.2361686	1497.8866128921509
127	4514.9995	27.776215	4543.6094	4474.779	1000.0	391.4509	40.13057	421.33725	182.44225	640000	0.056133583	9567.309	-0.016012251	-3594.7021	17.656761	2.1256347	1509.4483947753906
128	4501.518	51.160797	4554.8057	4404.584	1000.0	394.24182	40.46632	422.31564	24.715776	645000	-0.10323058	9535.011	-0.017514989	-3523.441	17.647888	2.1112375	1521.5284337997437
129	4505.853	51.1938	4589.042	4454.5117	1000.0	396.38623	37.357105	422.62354	143.89995	650000	-0.0008611084	9390.791	-0.016407557	-3041.6655	17.787035	2.2185075	1533.4914135932922
130	4504.6978	99.39705	4629.173	4353.147	1000.0	400.92896	31.628864	422.59424	172.44702	655000	-0.048806403	8165.4087	-0.01674566	-2903.9155	17.703878	2.1371932	1545.6274902820587
131	4508.2773	109.373276	4633.2666	4358.2275	1000.0	389.80438	44.14	423.05295	25.31719	660000	-0.030303808	10504.138	-0.015765974	-4162.232	17.650179	2.0728536	1557.0955028533936
132	4515.2627	35.834454	4563.3667	4464.907	1000.0	401.71454	33.698166	423.3776	6.9904337	665000	0.10989187	8624.693	-0.014181912	-2872.335	17.730238	2.1676052	1568.3268365859985
133	4469.6475	49.372364	4537.2344	4403.362	1000.0	395.07648	39.03494	424.14978	35.232407	670000	0.088959605	9036.166	-0.01458092	-3237.5317	17.716846	2.321392	1579.373707294464
134	4454.0986	85.07081	4555.9917	4318.1265	1000.0	394.51904	38.2361	424.66873	23.535992	675000	0.027612481	8600.987	-0.018141687	-3181.5435	17.811996	2.1638772	1590.3579244613647
135	4477.89	18.104284	4500.672	4448.3706	1000.0	393.1855	40.72153	424.40314	-188.88057	680000	-0.137485	9553.458	-0.0151313245	-3336.8901	17.501076	1.9878715	1601.5965852737427
